ticker,innovation_decay_score,strategic_decay_score,topic_rigidity_score,management_confidence_score
NVDA,0.01146153035463063,-0.028974008656018384,0.9727730751037598,0.534751356340582
NVR,-0.0008124677049650427,-0.0066872417456043925,0.8850738406181335,0.5882760591033585
NXPI,-0.005829273752644923,-0.007496853846284149,0.9955794215202332,0.4857929383067582
ORLY,0.0013398670669180746,0.0006097656260739995,0.9573912024497986,0.6196990082864408
OXY,-0.0018345958260448196,-0.0024004570893884423,0.7034623026847839,0.5750776574170349
ODFL,-0.0,0.010778265547871332,0.987008273601532,0.5028783320781584
OMC,-0.0008289549998636214,-0.02289014193662108,0.7111826539039612,0.6476806449570607
ON,0.000374108342227552,0.011431328543130581,0.9535257816314697,0.6676730804832853
OKE,-0.007550222754611945,0.012194527935404462,0.5369639992713928,0.6260397782696576
ORCL,-0.00017751247151236195,-0.004068115915627703,0.9030396342277527,0.412583966015285
OTIS,-0.013454435946881494,-0.02742535325167135,0.3246265649795532,0.5164492839453029
PCAR,-0.0039032271717260552,-0.0066788095315309095,0.930356502532959,0.5866909438791603
PKG,-0.0009959127675252587,-0.005457192097324845,0.9995953440666199,0.3199489173489684
PLTR,0.0015672433316546118,-0.00484615815539199,0.9990096092224121,0.41770164516878755
PANW,0.0006656349822339769,-0.0004145894483120516,0.9964890480041504,0.5889091566817801
PSKY,,,,0.7238387181423604
PH,0.0012546929045971747,-0.000698793221721123,0.9357292056083679,0.5745663357520138
PAYX,0.004991016805218011,-0.009168635652018385,0.9879781603813171,0.7054765226298942
PYPL,-2.960123084270051e-06,0.0021653480010568452,0.513620138168335,0.5451048846212769
PNR,-0.0007753653391178587,-0.007791713797591938,0.9885304570198059,0.6034386010028627
PEP,-0.000276904481525215,0.008168605473878056,1.0,0.6269444189791231
PFE,0.005210644441070521,-0.008052045464288948,0.8752875328063965,0.5693267201691203
PCG,0.0005203579972886044,-0.00888291066350682,0.9480762481689453,0.6538184278021644
PM,0.0012448744613494376,0.008516087781942431,0.7489123940467834,0.4867717115226806
PSX,0.0019122938455715243,0.00039506877212460486,0.9813704490661621,0.46036850066770274
PNW,-6.547977648427667e-05,-0.013904791375774567,0.7037816047668457,0.6047414137380308
PNC,0.000766328945717901,-0.003827125304996765,1.0,0.659863396897046
POOL,0.001953177940991188,0.016288729559293145,0.7069320678710938,0.6046459749709449
PPG,-0.001430477482010771,-0.010815049611599008,0.7815284729003906,0.4388801335180061
PPL,-0.001937709307389195,-0.007988332076079374,0.9659987092018127,0.4975927657916045
PFG,0.001295711853380457,-0.0009070762810953414,0.8982102274894714,0.7080431597488233
PG,-0.0006562509588171191,-0.007802422351215851,0.9997079372406006,0.6305628456175743
PGR,-0.0027122112261442296,-0.0009603789789561043,0.874704122543335,0.37058573768019615
PLD,0.0006493506493512908,-0.008483702558343027,0.8790907859802246,0.7309372683392701
PRU,0.004935309866402737,0.008199919549478516,0.5854483246803284,0.6287710960439444
PEG,0.0017064094085923447,0.013023476660077074,0.7997608184814453,0.6433415226946253
PTC,-0.003054798140800663,0.005926138972868257,0.922781229019165,0.6575910675131559
PSA,4.642289563660531e-05,0.014268517483138822,0.9981421828269958,0.5665032572145579
PHM,-0.004253497689042149,-0.010931424868150071,0.6468212008476257,0.47231398407945835
PWR,-0.0,-0.07616161616164807,0.825986385345459,0.18743508921729196
QCOM,-0.0009619796295876715,-0.0010886091033516765,0.9674029350280762,0.3407066878273902
DGX,-0.004894280669362831,-0.009885952671968,0.843776285648346,0.642314336479952
Q,,,,0.536350456062177
RL,0.00047846889952151984,0.004739346098178153,0.9863338470458984,0.6018284825007649
RJF,-0.0004489327002039444,0.0023301382443203637,0.9691591858863831,0.46916556405883714
RTX,0.007290023907711706,0.019696956124105904,0.7780135273933411,0.48855168300819984
O,-0.004911383747113055,-0.01378641465304087,0.8896823525428772,0.722225668741982
REG,-0.0013583740373403585,0.004802994757318323,0.6590182781219482,0.5898796106430024
REGN,0.001995911567897426,-0.005385374089779974,0.4826362133026123,0.7368316210453792
RF,-0.0005594159412268557,-0.011566469579919409,0.8806061148643494,0.593137558522417
RSG,-0.0009304174427378347,0.007255707088923802,0.8810784816741943,0.6401332813276959
RMD,-0.0012145748987852753,0.0005716171146267403,0.9870122075080872,0.6880010946742374
RVTY,-0.0011154347031344283,-0.010905596127378781,0.9973189234733582,0.6486205260766361
HOOD,0.00017513520714256177,-0.02029511358008783,0.9891920685768127,0.7599849705490404
ROK,-0.004952598029861611,0.007375754543047009,0.9962255954742432,0.6403917413594045
ROL,0.0010989010989021835,0.004891684468261853,0.7102367281913757,0.5547822770100851
ROP,-0.003800205210659954,-0.007946729851809591,0.9503200054168701,0.6871819071083557
ROST,-0.0016574585635368768,0.005733640677514477,0.9566503167152405,0.4871887570684477
RCL,0.0018849945973471603,0.010136422619781546,1.0000001192092896,0.25682657550642307
SPGI,0.0020103756505441654,-0.01135229583135663,0.996536910533905,0.6861143073166807
CRM,-0.0029957327828282958,-0.004157298211294528,0.9913843274116516,0.5326466043579923
SNDK,,,,0.5524797031104984
SBAC,-0.0016479455265897356,0.0033872131185773017,0.9619269371032715,0.6202997554734181
SLB,0.004300372687470302,-0.007689162044002237,0.7702425122261047,0.6083433538173221
SRE,0.0022599827526705364,0.042937145664044316,0.889729917049408,0.5383882962330517
NOW,-0.000691431747983263,0.006329147902486105,0.9815853238105774,0.5640117889383177
SHW,-0.0014236252167012437,-0.0011879119060635923,0.8586083054542542,0.6309780151712823
SPG,-0.010167887167173833,-0.0018785826532306423,0.9834467768669128,0.66344390252761
SWKS,0.004104410333227092,-0.0038627548884629004,0.829024612903595,0.6712102765754568
SJM,0.000783302348285446,0.0027712324205954836,0.9712765216827393,0.6152674040754493
SW,,,0.8683197498321533,0.6680292940147856
SNA,0.00047743964013038036,0.001234927283747111,0.9442470073699951,0.579421639422987
SOLV,,,0.7351065874099731,0.5900548625995334
SO,-0.0009949707391135089,0.0003307139108930027,0.9976972937583923,0.6938578969965367
LUV,-0.0016641305646210743,-0.008057940345187522,0.6025019884109497,0.5745088003561173
SWK,0.000571332023687093,-0.01424874876407431,0.9515383839607239,0.6107676167049174
SBUX,0.008169892964938318,0.003264969920615335,0.8924017548561096,0.6376072880867834
STT,-0.0013124455334170752,-0.00909043174793045,0.9716221690177917,0.7204783982390208
STLD,0.002304307950544123,-0.007391753261176717,1.0,0.6571187035948787
STE,-0.00129641824590817,-0.011427869515930335,0.9853891730308533,0.7134379255713349
SYK,0.005396930421707279,-0.003500754543164791,0.835345447063446,0.6283842214507689
SMCI,-0.0034336063964509785,-0.010041737748336424,0.8852554559707642,0.6256008942409229
SYF,-0.013662174860068278,-0.007112857622591851,0.8071627020835876,0.5596996648256856
SNPS,0.038987497614050126,0.00599380244979658,0.7240786552429199,0.3795181848537198
SYY,-0.0027211861832343457,0.005138782208646356,0.9874818921089172,0.5845298294391958
TMUS,-0.016562600148249222,0.001583785641648396,0.9241477847099304,0.4460644740793106
TROW,-0.0033002201111863006,0.002900014580137114,0.8120943903923035,0.4425087569530095
TTWO,-0.0018147587710121956,0.0016699049331445066,0.6991679072380066,0.3838998521485055
TPR,-0.001219812490879951,-0.0017402658203217805,0.870002806186676,0.6574401471078367
TRGP,0.0014462889437341696,0.007351335273024631,0.8586395382881165,0.6214595722372426
TGT,-0.0005205228308797038,0.003941361233171073,0.72608882188797,0.5630949894085311
TEL,-0.0009857444716990628,-0.010959918604632805,0.9653830528259277,0.651957070956728
TDY,0.004726609813945421,-0.0004980080356461577,0.9901662468910217,0.4206961535417423
TER,-0.003891847821799412,-0.015686744031912045,0.9854283332824707,0.6690053974598322
TSLA,-0.008921802287407542,-0.01577247918825235,0.9239668846130371,0.5014005965480742
TXN,0.0010610213492557102,0.005198109778265096,0.9983007907867432,0.5050164516681039
TPL,-0.0044280187897232075,-0.009182942404502958,0.9896453022956848,0.5816360826023742
TXT,-0.004248697472509408,0.00010276899770627384,0.9301352500915527,0.7457234863546632
TMO,0.0027750321875127217,0.004718505059907447,0.9690067768096924,0.6046422758251764
TJX,-0.005286343612336453,0.000271125622488053,0.9756014347076416,0.6041184539582036
TKO,0.0024115553694779744,0.013696880887581949,0.6624609231948853,0.5446134294128256
TTD,0.00032240512346184155,0.021488443160691772,0.55116206407547,0.541559808475284
TSCO,-0.00039387763351539915,0.000696142797424245,0.9954190254211426,0.6040601704936358
TT,-0.0012419181779775464,0.00301523666595718,0.9900142550468445,0.6763666549531395
TDG,0.0012951362794095813,-0.004681944725661916,0.8844089508056641,0.7036052113579769
TRV,-0.0010094835864681532,-0.002468471913140762,0.9760386347770691,0.43735442645393857
TRMB,0.002529570011495071,0.0006932530041194923,0.9569080471992493,0.680196768080138
TFC,-0.002726239699465649,0.005771603892948449,0.7281318306922913,0.6141342795102338
TYL,-0.008976825793328112,-0.001092419263539142,0.9951794743537903,0.6812478150651329
TSN,0.0021466935700170955,-0.0017554915408106767,0.9876919388771057,0.5719992596087122
UBER,-0.002079658127621092,0.00759398496605804,0.9970884919166565,0.633406244814629
UDR,-0.012042839304036367,-0.003386158569051123,0.8932016491889954,0.6985816621670027
ULTA,-0.0008076573028596334,0.0016050976229991965,0.8837003111839294,0.4809941708508436
UNP,-0.0029496818970516305,0.0299884326200291,0.8288329243659973,0.7312641550327714
UAL,-0.0008829179586563176,-0.00510958652261744,1.0,0.4122003725850482
UPS,-0.004375602636172738,-0.011336455177223616,0.6187722682952881,0.508799367602535
URI,0.002400000000000642,0.01962511210373593,0.7904203534126282,0.5359866127671113
UNH,0.0008833678398899679,0.01039625028755824,0.9888439178466797,0.5101642519687741
UHS,0.0005955029918197406,0.0020659552710452825,1.0,0.4868300776601129
VLO,-0.0011123126559196789,0.006266828530847543,0.7226184010505676,0.44950957115491996
VTR,0.006251764965775388,0.01330437264859561,0.7296102643013,0.6243348026932989
VLTO,-0.002044252044251675,-0.007565736732403345,0.6677287817001343,0.5811275449044851
VRSN,-0.0017559351662944284,0.006652211231385194,0.944282591342926,0.7502170307522935
VRSK,0.00028772828060405915,-0.005299877238242818,0.9950847625732422,0.6463983278540757
VZ,1.536199333361121e-05,-0.004933470028913132,0.8754391670227051,0.5621274629674977
VRTX,0.01662663506644058,-0.0021449887086177947,0.7027955055236816,0.5158024770736926
VRT,-0.0030160231998452294,-0.023144924600126602,0.9962251782417297,0.390181043966585
VTRS,-0.006269322517276921,0.0007382658243297955,0.8138062953948975,0.5850800804339882
VICI,0.0028208303564352783,-0.018236146043291945,0.972388744354248,0.7082560327350426
V,0.011635079714267044,0.0010089750051012433,0.8735327124595642,0.6560291911251415
VST,-0.0021867733462435012,-0.007505455765769784,0.6416798233985901,0.46585207976910836
VMC,-0.002771069555284845,-0.0031101603434412184,0.9660598635673523,0.6140455730652042
WRB,-4.446423080761847e-05,0.0020863194951555013,0.9965271949768066,0.6088950865781422
WAB,0.0013246451963078811,-0.011560945963810666,0.9913942813873291,0.6356477511374576
WMT,-0.00043268677333951785,-0.023027368481650753,0.9938700795173645,0.49864809721285247
DIS,-0.0020911915780627423,0.006443373640530509,0.957371711730957,0.6463745142450461
WBD,-0.0008852482983687099,-0.003443498360347887,0.9933021068572998,0.7677310648682861
WM,-0.0006089446130841472,-0.0008312598162572736,0.8771294951438904,0.6480610753517678
WEC,-0.0004335391273031,-0.0028974313064252647,0.9998714923858643,0.5090720042553861
WELL,0.0007519021339102659,-0.0026189538964360684,0.9848916530609131,0.6385222121291716
WST,-0.0014189081773124741,0.0021743402791923904,1.0000001192092896,0.6489434741444187
WDC,-0.00015951299659000532,0.005750322024017936,0.890671968460083,0.6093103416711095
WY,-0.0024944161766722503,-0.002160334735465849,0.9804524779319763,0.5149932404236696
WSM,-0.00020585231745132577,0.0005853858587844836,0.9774472713470459,0.3625972833044047
WMB,-0.006382670433966928,0.003045919777431228,0.7628130912780762,0.5861715517502302
WTW,-0.0021225798011520985,-1.5424290198305778e-05,0.999182403087616,0.6991617638430399
WDAY,0.004453715527052188,0.011863375448009948,0.9402358531951904,0.590137938554381
WYNN,-0.0034815108567257235,-6.490801682460998e-05,0.9914474487304688,0.6920653639243021
XEL,0.00011785535688742906,-0.007911112552657822,0.999319314956665,0.6941695493122819
XYL,-0.0011520330720865318,0.012997505286263736,0.9390769004821777,0.6500970733386013
YUM,-0.0016049946900005302,0.009861647171454562,0.880195140838623,0.6038809350488403
ZBRA,-0.0027858432150813226,-0.006172461562106101,0.9573928713798523,0.7064607616813419
ZBH,-0.0013164397768032237,-0.01466418279927429,0.8891733288764954,0.4698747824355866
